date,year,location,species,type,count
30-Jun,2011,Takotna River,Coho,Counted Live,0
30-Jun,2011,Takotna River,Sockeye,Counted Live,0
30-Jun,2012,Takotna River,Chinook,Estimated,0
30-Jun,2012,Takotna River,Chum,Estimated,3
30-Jun,2012,Takotna River,Coho,Estimated,0
30-Jun,2013,Takotna River,Chinook,Counted Live,0
30-Jun,2013,Takotna River,Chum,Counted Live,36
30-Jun,2013,Takotna River,Coho,Counted Live,0
30-Jun,2013,Takotna River,Sockeye,Counted Live,0
30-Jun,2017,Takotna River,Chinook,Estimated,0
30-Jun,2017,Takotna River,Chum,Estimated,0
1-Jul,1996,Takotna River,Chinook,Calculated,15
1-Jul,1996,Takotna River,Chum,Calculated,101
1-Jul,1997,Takotna River,Chinook,Calculated,0
1-Jul,1997,Takotna River,Chum,Calculated,18
1-Jul,1998,Takotna River,Chinook,Calculated,0
1-Jul,1998,Takotna River,Chum,Calculated,0
1-Jul,2000,Takotna River,Chinook,Counted Live,0
1-Jul,2000,Takotna River,Chum,Counted Live,10
1-Jul,2000,Takotna River,Coho,Counted Live,0
1-Jul,2000,Takotna River,Sockeye,Counted Live,0
1-Jul,2001,Takotna River,Chinook,Counted Live,17
1-Jul,2001,Takotna River,Chum,Counted Live,42
1-Jul,2001,Takotna River,Coho,Counted Live,0
1-Jul,2001,Takotna River,Sockeye,Counted Live,0
1-Jul,2002,Takotna River,Chinook,Counted Live,5
1-Jul,2002,Takotna River,Chum,Counted Live,180
1-Jul,2002,Takotna River,Coho,Counted Live,0
1-Jul,2002,Takotna River,Sockeye,Counted Live,0
1-Jul,2003,Takotna River,Chinook,Estimated,2
1-Jul,2003,Takotna River,Chum,Estimated,12
1-Jul,2003,Takotna River,Coho,Estimated,0
1-Jul,2004,Takotna River,Chinook,Counted Live,2
1-Jul,2004,Takotna River,Chum,Counted Live,54
1-Jul,2004,Takotna River,Coho,Counted Live,0
1-Jul,2004,Takotna River,Sockeye,Counted Live,0
1-Jul,2005,Takotna River,Chinook,Counted Live,1
1-Jul,2005,Takotna River,Chum,Counted Live,24
1-Jul,2005,Takotna River,Coho,Counted Live,0
1-Jul,2005,Takotna River,Sockeye,Counted Live,0
1-Jul,2006,Takotna River,Chinook,Counted Live,3
1-Jul,2006,Takotna River,Chum,Counted Live,175
1-Jul,2006,Takotna River,Coho,Counted Live,0
1-Jul,2006,Takotna River,Sockeye,Counted Live,0
1-Jul,2007,Takotna River,Chinook,Counted Live,1
1-Jul,2007,Takotna River,Chum,Counted Live,44
1-Jul,2007,Takotna River,Coho,Counted Live,0
1-Jul,2007,Takotna River,Sockeye,Counted Live,0
1-Jul,2008,Takotna River,Chinook,Counted Live,5
1-Jul,2008,Takotna River,Chum,Counted Live,36
1-Jul,2008,Takotna River,Coho,Counted Live,0
1-Jul,2008,Takotna River,Sockeye,Counted Live,0
1-Jul,2009,Takotna River,Chinook,Counted Live,0
1-Jul,2009,Takotna River,Chum,Counted Live,21
1-Jul,2009,Takotna River,Coho,Counted Live,0
1-Jul,2009,Takotna River,Sockeye,Counted Live,0
1-Jul,2010,Takotna River,Chinook,Counted Live,4
1-Jul,2010,Takotna River,Chum,Counted Live,27
1-Jul,2010,Takotna River,Coho,Counted Live,0
1-Jul,2010,Takotna River,Sockeye,Counted Live,0
1-Jul,2011,Takotna River,Chinook,Counted Live,0
1-Jul,2011,Takotna River,Chum,Counted Live,32
1-Jul,2011,Takotna River,Coho,Counted Live,0
1-Jul,2011,Takotna River,Sockeye,Counted Live,0
1-Jul,2012,Takotna River,Chinook,Estimated,0
1-Jul,2012,Takotna River,Chum,Estimated,9
1-Jul,2012,Takotna River,Coho,Estimated,0
1-Jul,2013,Takotna River,Chinook,Counted Live,1
1-Jul,2013,Takotna River,Chum,Counted Live,33
1-Jul,2013,Takotna River,Coho,Counted Live,0
