date,year,location,species,type,count
25-Jun,1997,Kwethluk River,Chum,Calculated,12
25-Jun,1997,Kwethluk River,Coho,Calculated,0
25-Jun,1997,Kwethluk River,Pink,Calculated,0
25-Jun,1997,Kwethluk River,Sockeye,Calculated,21
25-Jun,2000,Kwethluk River,Chinook,Counted Live,3
25-Jun,2000,Kwethluk River,Chum,Counted Live,39
25-Jun,2000,Kwethluk River,Coho,Counted Live,0
25-Jun,2000,Kwethluk River,Pink,Counted Live,0
25-Jun,2000,Kwethluk River,Sockeye,Counted Live,45
25-Jun,2001,Kwethluk River,Coho,Counted Live,0
25-Jun,2002,Kwethluk River,Chinook,Estimated,19
25-Jun,2002,Kwethluk River,Chum,Estimated,224
25-Jun,2002,Kwethluk River,Coho,Estimated,0
25-Jun,2002,Kwethluk River,Pink,Estimated,0
25-Jun,2002,Kwethluk River,Sockeye,Estimated,0
25-Jun,2003,Kwethluk River,Chinook,Counted Live,3
25-Jun,2003,Kwethluk River,Chum,Counted Live,14
25-Jun,2003,Kwethluk River,Coho,Counted Live,0
25-Jun,2003,Kwethluk River,Pink,Counted Live,0
25-Jun,2003,Kwethluk River,Sockeye,Counted Live,60
25-Jun,2004,Kwethluk River,Chinook,Counted Live,41
25-Jun,2004,Kwethluk River,Chum,Counted Live,124
25-Jun,2004,Kwethluk River,Coho,Counted Live,0
25-Jun,2004,Kwethluk River,Pink,Counted Live,8
25-Jun,2004,Kwethluk River,Sockeye,Counted Live,105
25-Jun,2006,Kwethluk River,Chinook,Estimated,22
25-Jun,2006,Kwethluk River,Chum,Estimated,153
25-Jun,2006,Kwethluk River,Pink,Counted Live,
25-Jun,2006,Kwethluk River,Sockeye,Estimated,196
