date,year,location,species,type,count
22-Jun,1998,George River,Chum,Counted Live,1
22-Jun,1998,George River,Coho,Counted Live,0
22-Jun,1998,George River,Sockeye,Counted Live,0
22-Jun,1999,George River,Chum,Estimated,0
22-Jun,1999,George River,Coho,Estimated,0
22-Jun,2000,George River,Chinook,Counted Live,2
22-Jun,2000,George River,Chum,Counted Live,6
22-Jun,2000,George River,Coho,Counted Live,0
22-Jun,2000,George River,Sockeye,Counted Live,0
22-Jun,2001,George River,Chinook,Estimated,0
22-Jun,2001,George River,Chum,Estimated,0
22-Jun,2001,George River,Coho,Estimated,0
22-Jun,2002,George River,Chinook,Counted Live,55
22-Jun,2002,George River,Chum,Counted Live,107
22-Jun,2002,George River,Coho,Counted Live,0
22-Jun,2002,George River,Sockeye,Counted Live,0
22-Jun,2003,George River,Chum,Estimated,0
22-Jun,2003,George River,Coho,Estimated,0
22-Jun,2004,George River,Chinook,Estimated,21
22-Jun,2004,George River,Chum,Estimated,212
22-Jun,2004,George River,Coho,Estimated,0
22-Jun,2005,George River,Chinook,Counted Live,56
22-Jun,2005,George River,Chum,Counted Live,18
22-Jun,2005,George River,Coho,Counted Live,0
22-Jun,2005,George River,Sockeye,Counted Live,1
22-Jun,2006,George River,Chinook,Counted Live,8
22-Jun,2006,George River,Chum,Counted Live,158
22-Jun,2006,George River,Coho,Counted Live,0
22-Jun,2006,George River,Sockeye,Counted Live,0
22-Jun,2007,George River,Chinook,Counted Live,0
22-Jun,2007,George River,Chum,Counted Live,1
22-Jun,2007,George River,Coho,Counted Live,0
22-Jun,2007,George River,Sockeye,Counted Live,0
22-Jun,2008,George River,Chinook,Counted Live,2
22-Jun,2008,George River,Chum,Counted Live,18
22-Jun,2008,George River,Coho,Counted Live,0
22-Jun,2008,George River,Sockeye,Counted Live,0
22-Jun,2009,George River,Chinook,Counted Live,0
22-Jun,2009,George River,Chum,Counted Live,1
22-Jun,2009,George River,Coho,Counted Live,0
22-Jun,2009,George River,Sockeye,Counted Live,0
22-Jun,2010,George River,Chinook,Counted Live,0
22-Jun,2010,George River,Chum,Counted Live,1
22-Jun,2010,George River,Coho,Counted Live,0
22-Jun,2010,George River,Sockeye,Counted Live,0
22-Jun,2011,George River,Chinook,Counted Live,5
22-Jun,2011,George River,Chum,Counted Live,42
22-Jun,2011,George River,Coho,Counted Live,0
22-Jun,2011,George River,Sockeye,Counted Live,0
22-Jun,2012,George River,Chinook,Estimated,0
22-Jun,2012,George River,Chum,Estimated,0
