location,year,date,chinook,chum,sockeye,coho
Nunapitchuk,2017,6/24/2017,35,,,
Nunapitchuk,2017,7/1/2017,4,,,
Nunapitchuk,2017,7/3/2017,1,,,
Nunapitchuk,2017,7/6/2017,1,,,
Nunapitchuk,2017,7/8/2017,4,,,
Nunapitchuk,2017,8/10/2017,,,,
Nunapitchuk,2017,8/15/2017,,,,
Nunapitchuk,2017,8/16/2017,,,,
Nunapitchuk,2017,9/4/2017,,,,
Oscarville,2017,6/1/2017,18,,,
Oscarville,2017,6/3/2017,,,,
Oscarville,2017,6/8/2017,,,,
Oscarville,2017,6/9/2017,,,,
Platinum,2017,6/15/2017,,,,
Platinum,2017,6/16/2017,,,,
Platinum,2017,6/17/2017,,,,
Platinum,2017,6/18/2017,,,,
Platinum,2017,6/19/2017,,,,
Platinum,2017,6/20/2017,,,,
Platinum,2017,6/29/2017,,,,
Platinum,2017,6/30/2017,,,,
Platinum,2017,7/15/2017,,,,
Quinhagak,2017,5/29/2017,1,,,
Quinhagak,2017,5/30/2017,3,,,
Quinhagak,2017,5/31/2017,7,,,
Quinhagak,2017,6/1/2017,6,,,
Quinhagak,2017,6/2/2017,8,,,
Quinhagak,2017,6/3/2017,4,,,
Quinhagak,2017,6/5/2017,15,,,
Quinhagak,2017,6/6/2017,9,,,
Quinhagak,2017,6/7/2017,23,,,
Quinhagak,2017,6/8/2017,19,,,
Quinhagak,2017,6/9/2017,27,,,
Quinhagak,2017,6/10/2017,28,,,
Quinhagak,2017,6/12/2017,91,,,
Quinhagak,2017,6/13/2017,27,,,
Quinhagak,2017,6/14/2017,23,,,
Quinhagak,2017,6/15/2017,93,,,
Quinhagak,2017,6/16/2017,10,,,
Quinhagak,2017,6/17/2017,18,,,
Quinhagak,2017,6/19/2017,126,,,
Quinhagak,2017,6/20/2017,112,,,
Quinhagak,2017,6/21/2017,109,,,
Quinhagak,2017,6/22/2017,154,,,
Quinhagak,2017,6/23/2017,63,,,
Quinhagak,2017,6/24/2017,69,,,
Quinhagak,2017,6/26/2017,28,,,
Quinhagak,2017,6/27/2017,46,,,
Quinhagak,2017,6/28/2017,11,,,
Quinhagak,2017,6/29/2017,20,,,
Quinhagak,2017,6/30/2017,22,,,
Quinhagak,2017,7/1/2017,16,,,
Quinhagak,2017,7/2/2017,1,,,
Quinhagak,2017,7/3/2017,19,,,
Quinhagak,2017,7/4/2017,26,,,
Quinhagak,2017,7/5/2017,5,,,
Quinhagak,2017,7/6/2017,19,,,
Quinhagak,2017,7/7/2017,8,,,
Quinhagak,2017,7/8/2017,3,,,
Quinhagak,2017,7/10/2017,16,,,
Quinhagak,2017,7/11/2017,8,,,
Quinhagak,2017,7/12/2017,,,,
Quinhagak,2017,7/14/2017,,,,
Quinhagak,2017,7/15/2017,,,,
Quinhagak,2017,7/20/2017,,,,
Quinhagak,2017,7/26/2017,,,,
Quinhagak,2017,7/27/2017,,,,
Quinhagak,2017,7/28/2017,,,,
Quinhagak,2017,7/29/2017,,,,
Quinhagak,2017,8/4/2017,,,,
Quinhagak,2017,8/7/2017,,,,
Quinhagak,2017,8/8/2017,,,,
Quinhagak,2017,8/9/2017,,,,
Quinhagak,2017,8/10/2017,,,,
Quinhagak,2017,8/11/2017,,,,
Quinhagak,2017,8/14/2017,,,,
Quinhagak,2017,8/15/2017,,,,
Quinhagak,2017,8/16/2017,,,,
Quinhagak,2017,8/17/2017,,,,
Quinhagak,2017,8/18/2017,,,,
Quinhagak,2017,8/19/2017,,,,
Quinhagak,2017,8/20/2017,,,,
Quinhagak,2017,8/22/2017,,,,
Quinhagak,2017,8/25/2017,,,,
Quinhagak,2017,8/26/2017,,,,
Quinhagak,2017,8/27/2017,,,,
Quinhagak,2017,8/28/2017,,,,
Quinhagak,2017,8/29/2017,,,,
Quinhagak,2017,8/30/2017,,,,
Quinhagak,2017,8/31/2017,,,,
Quinhagak,2017,9/1/2017,,,,
Quinhagak,2017,9/2/2017,,,,
Quinhagak,2017,9/9/2017,,,,
Quinhagak,2017,9/10/2017,,,,
Quinhagak,2017,9/11/2017,,,,
Quinhagak,2017,9/16/2017,,,,
Quinhagak,2017,9/26/2017,,,,
Quinhagak,2017,9/27/2017,,,,
Quinhagak,2017,9/30/2017,,,,
Red Devil,2017,7/3/2017,11,,,
Red Devil,2017,7/24/2017,,,,
Red Devil,2017,7/25/2017,,,,
Red Devil,2017,7/26/2017,,,,
Sleetmute,2017,5/20/2017,,,,
Sleetmute,2017,5/21/2017,,,,
Sleetmute,2017,5/22/2017,,,,
Sleetmute,2017,5/23/2017,,,,
Sleetmute,2017,5/28/2017,,,,
Sleetmute,2017,5/29/2017,,,,
Sleetmute,2017,5/31/2017,,,,
Sleetmute,2017,6/1/2017,,,,
Sleetmute,2017,6/2/2017,,,,
Sleetmute,2017,6/3/2017,,,,
Sleetmute,2017,6/5/2017,,,,
Sleetmute,2017,6/10/2017,,,,
Sleetmute,2017,6/12/2017,,,,
Sleetmute,2017,6/13/2017,1,,,
Sleetmute,2017,6/20/2017,,,,
Sleetmute,2017,6/24/2017,1,,,
Sleetmute,2017,6/25/2017,,,,
Sleetmute,2017,6/26/2017,,,,
Sleetmute,2017,6/27/2017,,,,
Sleetmute,2017,6/28/2017,,,,
Sleetmute,2017,6/29/2017,,,,
Sleetmute,2017,6/30/2017,,,,
Sleetmute,2017,7/1/2017,,,,
Sleetmute,2017,7/2/2017,,,,
Sleetmute,2017,7/3/2017,,,,
Sleetmute,2017,7/4/2017,,,,
Sleetmute,2017,7/5/2017,,,,
Sleetmute,2017,7/6/2017,,,,
Sleetmute,2017,7/7/2017,,,,
Sleetmute,2017,7/8/2017,,,,
Sleetmute,2017,7/9/2017,,,,
Sleetmute,2017,7/10/2017,,,,
Sleetmute,2017,7/17/2017,,,,
Sleetmute,2017,7/18/2017,,,,
Sleetmute,2017,7/19/2017,,,,
Sleetmute,2017,7/23/2017,,,,
Sleetmute,2017,7/27/2017,,,,
Sleetmute,2017,8/1/2017,,,,
Sleetmute,2017,8/2/2017,,,,
Sleetmute,2017,8/9/2017,,,,
Sleetmute,2017,8/13/2017,,,,
Sleetmute,2017,8/14/2017,,,,
Sleetmute,2017,8/16/2017,,,,
Sleetmute,2017,8/17/2017,,,,
Sleetmute,2017,8/18/2017,,,,
Sleetmute,2017,8/20/2017,,,,
Sleetmute,2017,8/23/2017,,,,
Sleetmute,2017,8/24/2017,,,,
Sleetmute,2017,9/1/2017,,,,
Sleetmute,2017,9/2/2017,,,,
Sleetmute,2017,9/3/2017,,,,
Sleetmute,2017,9/4/2017,,,,
Sleetmute,2017,9/5/2017,,,,
Sleetmute,2017,9/6/2017,,,,
Sleetmute,2017,9/7/2017,,,,
Sleetmute,2017,9/8/2017,,,,
Sleetmute,2017,9/11/2017,,,,
Sleetmute,2017,9/14/2017,,,,
Sleetmute,2017,9/16/2017,,,,
Sleetmute,2017,9/17/2017,,,,
Sleetmute,2017,9/18/2017,,,,
Sleetmute,2017,9/19/2017,,,,
Sleetmute,2017,9/20/2017,,,,
Sleetmute,2017,9/22/2017,,,,
Sleetmute,2017,9/23/2017,,,,
Tuluksak,2017,6/1/2017,,,,
Tuluksak,2017,6/24/2017,4,,,
Tuluksak,2017,7/15/2017,21,,,
Tuluksak,2017,7/22/2017,,,,
